taxon,bark_size.1.length_high,bark_color,fruit_shape,infructescence_shape,leaf_color,leaf_hair_surface,peduncle_shape,nut_apex_shape,nut_surface,nutlet_surface,branch_color,petiole_venation,nut_color,bract_apex_shape,branch_surface,nutlet_shape,twig_surface,bud_shape,petiole_apex_shape,article_surface,leaf_apex_shape,bract_margin,petiole_base_shape,phyllichnia_shape,leaf_duration,petiole_color,rachis_shape,rachis_surface,bark_surface,leaf_hair_shape,leaf_margin,bract_surface,leaf_axil_venation,leaf_venation,petiole_surface,branch_shape,bract_color,petiole_shape,leaf_count_location,leaf_base_shape,twig_color,bract_shape,inflorescence_shape,peduncle_surface,nut_shape,leaf_surface,leaf_shape,bud_surface,bud_color,bract_size_width,nut_size_length,bract_size_length,leaf_size_width,fruit_size_length,nutlet_size_width,infructescence_size_width,article_size_width,inflorescence_size_width,peduncle_size_length,nutlet_size_length,leaf_size_length,nut_size_width,inflorescence_size_length,infructescence_size_length,bract_size_thickness,bud_size_length,tree_size_height,branch_size_length,nut_size_thickness,article_size_length,petiole_size_length,rachis_size_thickness,twig_size_diameter,rachis_size_length
Allocasuarina eriochlamys,nan,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['35', '17']",[],[],[],"['7', '25']",['0'],[],[],[],[],[],[],[],[],[],[],['4'],[],[],"['7', '12']",[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,1.3,0.05,nan,nan,nan,0.65,nan,2.25,3.25,nan,nan,1.0,23.0,nan,0.5,nan,nan,nan,nan
Allocasuarina fibrosa,nan,[],[],[],['46'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['4'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['7'],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,0.9,nan,nan,nan,nan,1.75,nan,0.55,1.8,nan,nan,0.5,3.5,nan,0.8,nan,nan,nan,nan
Allocasuarina filidens,nan,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['35', '22', '4']",[],[],[],"['0', '12']","['1', '0']",[],[],[],[],[],[],[],[],[],[],['4'],[],[],"['12', '11']",[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,1.1,0.05,nan,nan,nan,1.75,nan,nan,2.2,nan,nan,1.5,20.0,nan,1.2,nan,nan,nan,nan
Allocasuarina fraseriana,nan,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['15'],[],[],[],"['19', '33', '27']",[],[],[],[],[],[],[],[],[],[],[],['4'],[],[],['12'],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,1.5,0.08,nan,nan,nan,0.95,nan,5.5,2.75,nan,nan,5.0,30.0,nan,0.7,nan,nan,nan,nan
Allocasuarina glareicola,nan,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['35', '4']",[],[],[],['19'],['1'],[],[],[],[],[],[],[],[],[],[],['4'],[],[],"['7', '12']",[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,0.7,0.05,nan,nan,nan,0.35,nan,1.35,1.15,nan,nan,1.0,20.0,nan,0.5,nan,nan,nan,nan
Allocasuarina globosa,nan,[],[],['37'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['35', '32']",[],[],[],['25'],['0'],[],[],[],[],[],[],[],[],[],[],['4'],[],[],"['7', '12']",[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,1.3,0.09,nan,nan,nan,0.8,nan,nan,1.6,nan,nan,1.5,12.0,nan,1.7,nan,nan,nan,nan
Allocasuarina grampiana,nan,[],[],['17'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['35', '4', '47']",[],[],[],"['0', '19']",['1'],[],[],[],[],[],[],[],[],[],[],['4'],[],[],"['7', '12']",[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,0.7,0.07,nan,nan,nan,0.6000000000000001,nan,2.5,2.4,nan,nan,1.5,15.0,nan,0.5,nan,nan,nan,nan
Allocasuarina grevilleoides,nan,[],[],"['0', '25', '16']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['18'],[],[],[],"['7', '3']",['0'],[],[],[],[],[],[],[],[],[],[],['4'],[],[],"['7', '12']",[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,0.6,0.05,nan,nan,nan,0.44999999999999996,nan,0.35,1.15,nan,nan,0.15,2.0,nan,1.0,nan,nan,nan,nan
Allocasuarina gymnanthera,nan,[],[],['17'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['35', '10']",[],[],[],"['25', '18']",['1'],[],[],[],[],[],[],[],[],[],[],['4'],[],[],['7'],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,0.9,0.05,nan,nan,nan,0.55,nan,4.25,2.7,nan,nan,2.0,20.0,nan,0.5,nan,nan,nan,nan
Allocasuarina helmsii,nan,[],[],['17'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['35', '4']",[],[],[],"['7', '25', '6']",['1'],[],[],[],[],[],[],[],[],[],[],['15'],[],[],['7'],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,0.8,0.07,nan,nan,nan,0.4,nan,1.5,2.4,nan,nan,1.0,16.0,nan,0.3,nan,nan,nan,nan
Allocasuarina huegeliana,nan,[],[],['0'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['12', '4']",[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,1.0,0.08,nan,nan,nan,0.6,nan,6.0,2.45,nan,nan,4.0,nan,nan,0.8,nan,nan,nan,nan
Allocasuarina humilis,nan,[],[],"['0', '18']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['35', '36', '4', '2']",[],[],[],"['0', '10', '13']",['1'],[],[],[],[],[],[],[],[],[],[],"['15', '22']",[],[],['7'],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,1.0,0.08,nan,nan,nan,0.45,nan,1.7000000000000002,1.7000000000000002,nan,nan,0.2,12.0,nan,0.3,nan,nan,nan,nan
Allocasuarina hystricosa,nan,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Allocasuarina inophloia,nan,[],[],['0'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['4'],[],[],[],"['25', '34']",[],[],[],[],[],[],[],[],[],[],[],"['12', '4']",[],[],['7'],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,0.9,0.05,nan,nan,nan,0.4,nan,3.0,1.5,nan,nan,3.0,21.0,nan,0.4,nan,nan,nan,nan
Allocasuarina lehmanniana,nan,[],[],['0'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['12'],[],[],[],"['19', '0']",['1'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,0.7,0.07,nan,nan,nan,0.6000000000000001,nan,2.0,2.35,nan,nan,1.5,nan,nan,0.5,nan,nan,nan,nan
Allocasuarina littoralis,nan,[],[],"['0', '6']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['35', '25']",[],[],[],"['0', '19', '12']",['1'],[],[],[],[],[],[],[],[],[],[],"['4', '12']",[],[],"['7', '12']",[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,0.8,0.04,nan,nan,nan,0.6,nan,2.75,2.0,nan,nan,5.0,20.0,nan,0.4,nan,nan,nan,nan
Allocasuarina luehmannii,nan,[],[],"['0', '6']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['1'],[],[],[],"['7', '25', '33']",[],[],[],[],[],[],[],[],[],[],[],['4'],[],[],['7'],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,0.8,0.1,nan,nan,nan,0.75,nan,3.0,0.85,nan,nan,5.0,40.0,nan,0.8,nan,nan,nan,nan
Allocasuarina mackliniana,nan,[],[],"['0', '6']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['35', '25', '6']",[],[],[],['25'],['0'],[],[],[],[],[],[],[],[],[],[],['4'],[],[],"['11', '12']",[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,0.8,0.08,nan,nan,nan,1.35,nan,2.5,1.7000000000000002,nan,nan,0.5,20.0,nan,0.7,nan,nan,nan,nan
Allocasuarina media,nan,[],[],['0'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['9'],[],[],[],"['19', '0']",['1'],[],[],[],[],[],[],[],[],[],[],['4'],[],[],"['7', '12']",[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,0.8,0.05,nan,nan,nan,0.55,nan,2.75,2.05,nan,nan,1.0,19.0,nan,0.5,nan,nan,nan,nan
Allocasuarina microstachya,nan,[],[],"['0', '25', '16']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['0', '36', '21']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],['8'],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,0.5,0.06,nan,nan,nan,0.8500000000000001,nan,0.22499999999999998,1.0,nan,nan,0.1,5.0,nan,0.2,nan,nan,nan,nan
Allocasuarina misera,nan,[],[],['0'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['35', '42']",[],[],[],"['19', '14']","['1', '0']",[],[],[],[],[],[],[],[],[],[],['4'],[],[],"['7', '4', '12']",[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,0.7,0.03,nan,nan,nan,0.55,nan,1.0,1.25,nan,nan,0.5,10.0,nan,0.4,nan,nan,nan,nan
Allocasuarina monilifera,nan,[],[],['0'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['0'],[],[],[],"['30', '25']",['1'],[],[],[],[],[],[],[],[],[],[],[],[],[],"['7', '4', '12']",[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,0.8,0.06,nan,nan,nan,nan,nan,2.25,2.25,nan,nan,1.5,nan,nan,0.6,nan,nan,nan,nan
Allocasuarina muelleriana,nan,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['19', '20', '17']",[],[],[],"['31', '37', '17']",['1'],[],[],[],[],[],[],[],[],[],[],[],[],[],['7'],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.8,nan,nan,nan,nan,nan,0.5,1.95,nan,0.0,nan,nan,nan,nan
Allocasuarina nana,nan,[],[],"['0', '5']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['24'],[],[],[],['25'],[],[],[],[],[],[],[],[],[],[],[],['4'],[],[],['7'],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,1.0,0.05,nan,nan,nan,0.44999999999999996,nan,0.75,1.9,nan,nan,0.2,8.0,nan,0.5,nan,nan,nan,nan
Allocasuarina ophiolitica,nan,[],[],['0'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['19', '0']",['1'],[],[],[],[],[],[],[],[],[],[],[],[],[],"['7', '12']",[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,0.7,0.06,nan,nan,nan,0.9,nan,1.75,1.45,nan,nan,1.0,19.0,nan,0.7,nan,nan,nan,nan
Allocasuarina paludosa,nan,[],[],"['0', '25']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['35', '40']",[],[],[],"['7', '25', '11']",['0'],[],[],[],[],[],[],[],[],[],[],"['4', '10']",[],[],"['7', '12']",[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,0.7,0.07,nan,nan,nan,0.7,nan,1.75,1.4,nan,nan,0.3,20.0,nan,0.5,nan,nan,nan,nan
Allocasuarina paradoxa,nan,[],[],"['0', '34', '22']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['35', '4']",[],[],[],['19'],['0'],[],[],[],[],[],[],[],[],[],[],['4'],[],[],"['12', '11']",[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,0.7,0.06,nan,nan,nan,1.15,nan,2.0,1.9,nan,nan,0.5,15.0,nan,0.6,nan,nan,nan,nan
Allocasuarina pinaster,nan,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['27', '45']",[],[],[],"['7', '22']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],['7'],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,1.2,0.1,nan,nan,nan,4.75,nan,0.75,1.95,nan,nan,1.0,4.0,nan,2.0,nan,nan,nan,nan
Allocasuarina portuensis,nan,[],[],['0'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['39', '43', '4']",[],[],[],"['19', '28']",['0'],[],[],[],[],[],[],[],[],[],[],"['12', '22']",[],[],"['12', '11']",[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,0.8,0.08,nan,nan,nan,0.9,nan,7.5,1.85,nan,nan,3.0,27.0,nan,1.3,nan,nan,nan,nan
Allocasuarina pusilla,nan,[],[],"['37', '0', '3']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['35', '4', '43']",[],[],[],"['7', '25', '38']",['1'],[],[],[],[],[],[],[],[],[],[],"['4', '22']",[],[],['7'],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,0.8,0.04,nan,nan,nan,0.4,nan,1.15,1.25,nan,nan,0.2,12.0,nan,0.3,nan,nan,nan,nan
Allocasuarina ramosissima,nan,[],[],"['25', '0', '34', '22']",['7'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['39', '38', '4', '22']",[],[],[],"['19', '8']",['0'],[],[],[],[],[],[],[],[],[],[],"['4', '27']",[],[],"['5', '12']",[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,0.7,0.06,nan,nan,nan,0.95,nan,0.175,1.1,nan,nan,1.0,3.5,nan,0.6,nan,nan,nan,nan
Allocasuarina rigida,nan,[],[],"['0', '25']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['35', '41']",[],[],[],"['0', '29', '12']",['0'],[],[],[],[],[],[],[],[],[],[],['4'],[],[],"['12', '11', '7']",[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,0.7,0.07,nan,nan,nan,0.8500000000000001,nan,4.0,1.75,nan,nan,0.5,33.0,nan,1.0,nan,nan,nan,nan
Allocasuarina robusta,nan,[],[],"['0', '16']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['35', '4']",[],[],[],"['19', '25']",['1'],[],[],[],[],[],[],[],[],[],[],['4'],[],[],"['14', '12']",[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,0.7,0.07,nan,nan,nan,0.8,nan,2.5,1.6,nan,nan,0.2,20.0,nan,0.7,nan,nan,nan,nan
Allocasuarina rupicola,nan,[],[],['1'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['1'],[],[],[],[],[],[],[],[],[],[],[],[],[],"['7', '13']",[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,0.6,0.07,nan,nan,nan,0.4,nan,1.75,1.25,nan,nan,1.0,18.0,nan,0.8,nan,nan,nan,nan
Allocasuarina scleroclada,nan,[],[],['0'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['35', '13']",[],[],[],"['7', '25']",['0'],[],[],[],[],[],[],[],[],[],[],"['22', '12']",[],[],['7'],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,1.3,0.1,nan,nan,nan,2.0,nan,1.1,2.15,nan,nan,1.0,23.0,nan,2.0,nan,nan,nan,nan
Allocasuarina simulans,nan,[],[],['16'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['24', '5']",[],[],[],"['19', '0']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,0.9,0.09,nan,nan,nan,0.8,nan,3.0,2.3499999999999996,nan,nan,nan,19.0,nan,1.3,nan,nan,nan,nan
Allocasuarina spinosissima,nan,[],[],"['25', '0']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['46'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['7'],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,0.8,0.1,nan,nan,nan,0.75,nan,2.25,1.65,nan,nan,2.0,nan,nan,0.8,nan,nan,nan,nan
Allocasuarina striata,nan,[],[],['0'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['35', '41', '21']",[],[],[],['20'],['1'],[],[],[],[],[],[],[],[],[],[],['4'],[],[],['7'],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,1.0,0.08,nan,nan,nan,1.2,nan,2.0,2.45,nan,nan,1.0,10.0,nan,0.8,nan,nan,nan,nan
Allocasuarina tessellata,nan,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['4'],[],[],[],['19'],[],[],[],[],[],[],[],[],[],[],[],['4'],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,1.4,0.07,nan,nan,nan,nan,nan,3.0,4.05,nan,nan,3.0,nan,nan,0.7,nan,nan,nan,nan
Allocasuarina thalassoscopica,nan,[],[],['0'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['0'],"['1', '0']",[],[],[],[],[],[],[],[],[],[],[],[],[],['7'],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,0.9,0.07,nan,nan,nan,0.44999999999999996,nan,2.5,1.8,nan,nan,1.0,nan,nan,0.7,nan,nan,nan,nan
Allocasuarina thuyoides,nan,[],[],"['0', '15', '4']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['4'],[],[],[],"['25', '7', '6']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],['7'],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,0.8,0.04,nan,nan,nan,0.4,nan,0.3,1.4,nan,nan,0.3,3.0,nan,0.1,nan,nan,nan,nan
Allocasuarina tortiramula,nan,[],[],['0'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['35', '4', '32']",[],[],[],"['19', '11']",['0'],[],[],[],[],[],[],[],[],[],[],"['22', '26']",[],[],"['12', '7']",[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,1.0,0.08,nan,nan,nan,0.65,nan,0.7,1.25,nan,nan,1.7,10.0,nan,0.6,nan,nan,nan,nan
Allocasuarina torulosa,nan,[],[],"['0', '5']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['39', '28', '7']",[],[],[],['25'],[],[],[],[],[],[],[],[],[],[],[],['12'],[],[],['7'],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,1.2,0.04,nan,nan,nan,0.55,nan,1.75,2.4,nan,nan,5.0,14.0,nan,0.5,nan,nan,nan,nan
Allocasuarina trichodon,nan,[],[],"['0', '5']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['4'],[],[],[],"['9', '12']",[],[],[],[],[],[],[],[],[],[],[],['4'],[],[],['12'],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,1.4,0.09,nan,nan,nan,2.65,nan,5.5,3.25,nan,nan,0.5,30.0,nan,0.9,nan,nan,nan,nan
Allocasuarina verticillata,nan,[],[],"['0', '5']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['8'],[],[],[],"['25', '35']",[],[],[],[],[],[],[],[],[],[],[],['12'],[],[],['12'],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,1.7,0.07,nan,nan,nan,0.95,nan,0.75,3.5,nan,nan,4.0,40.0,nan,1.5,nan,nan,nan,nan
Allocasuarina zephyrea,nan,[],[],['0'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['14'],[],[],[],"['0', '19']",['1'],[],[],[],[],[],[],[],[],[],[],[],[],[],"['12', '7']",[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,0.6,0.06,nan,nan,nan,0.8,nan,2.25,1.75,nan,nan,0.5,19.0,nan,0.4,nan,nan,nan,nan
Alnus acuminata,nan,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['4', '8', '23', '32']",[],[],[],['0'],[],[],[],[],[],"['31', '32', '36']",[],[],['0'],[],[],[],[],[],[],[],[],"['8', '13', '14']",[],[],"['7', '19']","['49', '18']",[],[],nan,nan,nan,6.25,nan,nan,0.15,nan,nan,nan,nan,6.5,nan,9.25,2.25,nan,nan,25.0,nan,nan,nan,nan,nan,nan,nan
Alnus alnobetula,nan,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Alnus cordata,nan,[],[],['11'],"['42', '32']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['27', '31']",[],[],[],['0'],[],[],[],[],[],"['19', '37']",[],[],[],[],[],[],[],[],['24'],[],[],[],[],[],"['7', '31']","['64', '49']",[],[],nan,nan,nan,6.4,nan,nan,1.6,nan,nan,nan,nan,6.9,nan,6.3,2.85,nan,nan,25.0,nan,nan,nan,nan,nan,nan,nan
Alnus elliptica,nan,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Alnus fauriei,nan,[],[],[],"['24', '31']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['31', '16']",[],[],[],['0'],[],[],[],[],[],['15'],[],[],['14'],[],[],[],[],[],[],[],[],['2'],[],[],"['7', '10', '1']",[],[],[],nan,nan,nan,7.5,nan,nan,0.6,nan,nan,nan,nan,8.5,nan,14.25,3.25,nan,nan,7.0,nan,nan,nan,nan,nan,nan,nan
Alnus firma,nan,[],[],['2'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['28'],[],[],[],['0'],[],[],[],[],[],"['19', '16']",[],[],['20'],[],[],[],[],[],"['28', '44']",[],[],[],[],[],['2'],"['29', '51']",[],[],nan,nan,nan,3.75,nan,nan,nan,nan,nan,nan,nan,8.25,nan,6.25,1.75,nan,nan,10.0,nan,nan,nan,nan,nan,nan,nan
Alnus jorullensis,nan,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['31'],[],[],[],['0'],[],[],[],[],[],['15'],[],[],[],[],[],[],[],[],['17'],[],[],[],[],[],['15'],"['40', '18']",[],[],nan,nan,nan,4.75,nan,nan,nan,nan,nan,nan,nan,8.85,nan,nan,nan,nan,nan,25.0,nan,nan,nan,nan,nan,nan,nan
Alnus matsumurae,nan,[],[],[],"['41', '33']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['0'],[],[],[],[],[],['27'],[],[],['13'],[],[],[],[],[],[],[],[],[],[],[],"['7', '26', '33']",['40'],[],[],nan,nan,nan,5.75,nan,nan,1.0,nan,nan,nan,nan,7.0,nan,6.0,1.5,nan,nan,17.0,nan,nan,nan,nan,nan,nan,nan
Alnus maximowiczii,nan,[],[],"['11', '0']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['27'],[],[],[],['0'],[],[],[],[],[],['20'],[],[],"['17', '4']",[],[],[],[],[],"['28', '21']",[],[],[],[],[],"['12', '7', '32']",['49'],[],[],nan,nan,nan,5.699999999999999,nan,nan,nan,nan,nan,nan,nan,7.5,nan,5.0,1.7,nan,nan,10.0,nan,nan,nan,nan,nan,nan,nan
Alnus mayrii,nan,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Alnus nitida,nan,[],[],['20'],"['25', '0']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['28'],[],[],[],['0'],[],[],[],[],[],"['1', '17']",[],[],[],[],[],[],[],[],"['28', '44']",[],[],['18'],[],[],"['7', '32', '28']","['49', '48']",[],[],nan,nan,nan,6.3,nan,nan,nan,nan,0.6,nan,nan,11.399999999999999,nan,12.6,2.55,nan,nan,33.0,nan,nan,nan,nan,nan,nan,nan
Alnus orientalis,nan,[],[],['11'],['15'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['0'],[],[],[],[],[],"['1', '23']",[],[],[],[],[],[],[],[],"['28', '45', '20']",[],[],['1'],[],[],"['7', '32']","['49', '48']",[],[],nan,nan,nan,4.4,nan,nan,1.3,nan,nan,nan,nan,8.15,nan,nan,2.2,nan,nan,15.0,nan,nan,nan,nan,nan,nan,nan
Alnus pendula,nan,[],[],[],"['44', '29']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['6'],[],[],[],['0'],[],[],[],[],[],['15'],[],[],['2'],[],[],[],[],['4'],[],[],[],['8'],[],[],['23'],"['49', '28']",[],[],nan,nan,nan,3.35,nan,nan,0.8,nan,nan,nan,nan,8.25,nan,8.5,1.4,nan,nan,3.0,nan,nan,nan,nan,nan,nan,nan
Alnus pubescens,nan,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Alnus serrulatoides,nan,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Alnus sieboldiana,nan,[],[],[],"['43', '30']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['0'],[],[],[],[],[],[],[],[],['1'],[],[],[],[],[],"['9', '1']",[],[],['8'],[],[],[],"['49', '16']",[],[],nan,nan,nan,4.5,nan,nan,1.5,nan,nan,nan,nan,8.0,nan,6.75,2.75,nan,nan,12.0,nan,nan,nan,nan,nan,nan,nan
